  105.795097   10.999071
  105.833565   10.934501
  105.938812   10.861185
  106.053230   10.852769
  106.148499   10.825660
  106.186340   10.918478
  106.205147   11.001881
  106.147812   11.075560
  106.081009   11.112171
  105.985390   11.176373
  105.879868   11.277558
  105.889137   11.333174
  105.888351   11.472059
  105.916344   11.583313
  105.839424   11.638491
  105.915855   11.657382
  105.982674   11.676203
  106.049255   11.722766
  106.221001   11.732667
  106.278297   11.714367
  106.402283   11.677788
  106.421356   11.668604
  106.458664   11.816605
  106.448639   11.909029
  106.495918   11.964603
  106.657455   11.992614
  106.790367   12.011264
  106.866142   12.048288
  107.036720   12.085322
  107.131142   12.186918
  107.263405   12.306934
  107.367599   12.306843
  107.443375   12.288293
  107.556641   12.435911
  107.584564   12.666931
  107.527267   12.824347
  107.488892   12.954095
  107.535782   13.130129
  107.564011   13.213567
  107.620476   13.389881
  107.581749   13.557452
  107.504555   13.753431
  107.465385   13.931006
  107.397964   14.006093
  107.359230   14.071776
  107.415062   14.315348
  107.481667   14.399599
  107.519028   14.559397
  107.556557   14.700652
  107.517410   14.795318
  107.564850   14.899118
  107.516167   14.965696
  107.602386   15.050558
  107.640297   15.154808
  107.678261   15.259230
  107.639000   15.345221
  107.570580   15.431536
  107.472908   15.518204
  107.394989   15.547442
  107.326500   15.595815
  107.286652   15.682427
  107.246460   15.788438
  107.255264   15.865388
  107.316765   15.876481
  107.412453   15.913456
  107.441086   15.996374
  107.479332   16.079306
  107.412201   16.106863
  107.354736   16.079151
  107.268394   16.115850
  107.191544   16.180176
  107.133873   16.226107
  107.123955   16.336649
  107.018524   16.290302
  106.960754   16.336208
  106.883331   16.474228
  106.786652   16.584557
  106.739151   16.473722
  106.652298   16.528711
  106.613068   16.648474
  106.573631   16.786757
  106.553253   16.943684
  106.504593   16.998934
  106.349136   17.109230
  106.280502   17.210712
  106.133926   17.339705
  105.997635   17.385397
  105.917976   17.542725
  105.749969   17.727753
  105.689766   17.839134
  105.569481   18.024984
  105.538658   18.108856
  105.457336   18.267412
  105.370132   18.210911
  105.250580   18.294607
  105.179092   18.416130
  105.098999   18.472097
  105.126839   18.547335
  105.184509   18.613337
  105.113205   18.707161
  104.953819   18.753714
  104.793251   18.828627
  104.682686   18.875483
  104.530579   18.969576
  104.346436   19.093943
  104.198273   19.189201
  104.081886   19.255882
  103.947334   19.283201
  103.948044   19.420786
  104.126686   19.502222
  104.117363   19.640308
  104.070930   19.718872
  104.172127   19.740091
  104.349388   19.693029
  104.452766   19.674704
  104.564941   19.676291
  104.646439   19.677448
  104.753807   19.758062
  104.819984   19.848143
  104.847160   19.908066
  104.914627   19.978563
  104.969193   20.098866
  104.944824   20.168480
  104.880524   20.217697
  104.817848   20.236944
  104.694687   20.235403
  104.679489   20.315531
  104.622368   20.405434
  104.496628   20.434223
  104.412628   20.453455
  104.458969   20.534876
  104.540405   20.556034
  104.610847   20.587214
  104.606300   20.658173
  104.508362   20.728294
  104.443329   20.768368
  104.345490   20.828619
  104.277161   20.909813
  104.221237   20.960569
  104.105370   20.969790
  104.033592   20.948612
  103.871399   20.875357
  103.812515   20.823605
  103.755310   20.751484
  103.730415   20.669594
  103.656242   20.679100
  103.598740   20.739855
  103.542763   20.780289
  103.446251   20.799961
  103.351318   20.799179
  103.242905   20.829100
  103.165047   20.869616
  103.048279   20.982174
  102.983109   21.105970
  102.915726   21.163822
  102.858200   21.230181
  102.800468   21.296663
  102.941391   21.358126
  102.954163   21.455555
  102.943588   21.581911
  102.987595   21.680464
  102.889297   21.727283
  104.076500   10.378774
  104.043312   10.409528
  104.006714   10.446516
  103.971855   10.426452
  103.957306   10.375260
  103.922165   10.364694
  103.879898   10.376117
  103.854225   10.372170
  103.831871   10.365148
  103.852867   10.311836
  103.888885   10.293880
  103.928314   10.269670
  103.955055   10.238723
  103.977104   10.150459
  104.002464   10.059061
  104.011627    9.970297
  104.035439    9.929636
  104.058960   10.003492
  104.044716   10.047589
  104.023933   10.094655
  104.038963   10.130048
  104.062592   10.200619
  104.083878   10.242517
  104.082039   10.302776
  104.080879   10.340825
  111.557388   17.112705
  111.517693   17.120914
  111.466843   17.104761
  111.452988   17.069574
  111.487083   17.055973
  111.535088   17.069422
  111.571762   17.082888
  111.788612   16.262268
  111.751236   16.264568
  111.701958   16.260487
  111.667992   16.254492
  111.640854   16.246737
  111.637482   16.243509
  111.598602   16.222841
  111.568474   16.187376
  111.607681   16.159046
  111.648079   16.181156
  111.691963   16.204895
  111.749527   16.199009
  111.796913   16.206358
  111.812263   16.233923
  111.807259   16.253716
  111.821587   16.074656
  111.794762   16.075109
  111.759521   16.067665
  111.767853   16.037067
  111.801292   16.033312
  111.806328   16.036427
  111.821457   16.050583
  111.831558   16.060034
  112.593285   16.084587
  112.556183   16.082096
  112.513481   16.068453
  112.462669   16.058197
  112.435066   16.041092
  112.444344   16.024914
  112.487534   16.019279
  112.521111   16.021818
  112.551880   16.034008
  112.574966   16.057604
  112.600845   16.069946
  112.365463   16.935066
  112.328461   16.971813
  112.299164   16.980984
  112.257736   16.993847
  112.216026   16.998102
  112.196342   16.976078
  112.223534   16.949787
  112.244682   16.961393
  112.293282   16.958742
  112.327194   16.932379
  112.361229   16.912926
  114.675812    9.988508
  114.636482   10.039962
  114.553894    9.976223
  114.471443    9.912582
  114.329300    9.895755
  114.221703    9.827784
  114.244492    9.691648
  114.407379    9.753103
  114.570587    9.819646
  114.653252    9.893209
  111.774170    7.998076
  111.712257    8.049368
  111.609947    7.986071
  111.595573    7.846128
  111.637444    7.715576
  111.571144    7.656818
  111.504875    7.588094
  111.525841    7.508141
  111.673859    7.600405
  111.765701    7.633771
  111.826691    7.712424
  111.790398    7.837733
  111.779755    7.917884
  113.310265    8.087672
  113.392815    8.255770
  113.408989    8.340566
  113.328056    8.317234
  113.271065    8.178332
  113.199844    8.109908
  113.264565    8.048738
  114.530563   10.234622
  114.720810   10.301772
  114.732971   10.373068
  114.565048   10.392189
  114.452698   10.389613
  114.345337   10.381825
  114.276703   10.270982
  114.208488   10.170650
  114.340706   10.167639
  114.438133   10.201053
  116.584496    9.773932
  116.453278    9.827509
  116.389877    9.798456
  116.482162    9.695154
  116.517632    9.684246
  116.630959    9.681716
  116.638969    9.732183
  114.314224    7.802847
  114.294563    7.949018
  114.131004    7.766253
  113.925987    7.665139
  113.763657    7.618371
  113.983307    7.574134
  114.150101    7.595790
  114.170418    7.600382
  114.186058    7.615059
  114.304024    7.667736
  114.321640    7.732491
  115.865166   10.837394
  115.797699   10.828722
  115.796661   10.808455
  115.795128   10.676861
  115.842400   10.594983
  115.762711   10.541366
  115.667427   10.478160
  115.708092   10.472181
  115.784859   10.470381
  115.876793   10.563926
  115.934189   10.678774
  115.904526   10.801006
  113.222809    9.746422
  112.862877    9.692677
  112.768883    9.459728
  112.843750    9.458877
  113.144920    9.572133
  113.311287    9.686745
  114.689720    8.904722
  114.496262    8.849931
  114.612404    8.760135
  114.775528    8.786231
  114.881317    8.886345
  114.825760    9.033415
