1.477	1.359
1.426	1.187
1.285	1.102
1.233	1.019
1.263	1.137
1.355	1.251
1.539	1.623
1.747	1.837
1.855	1.820
1.815	1.833
1.775	1.711
1.693	1.429
1.627	1.452
1.568	1.433
1.483	1.408
1.406	1.377
1.368	1.407
1.536	1.846
1.853	2.135
1.989	2.225
2.132	2.230
2.057	2.200
2.072	2.292
2.062	2.130
2.007	2.104
1.903	1.968
1.811	1.880
1.756	1.832
1.898	1.981
1.959	2.052
2.054	2.283
2.163	2.292
2.133	2.328
2.157	2.368
2.231	2.348
2.199	2.226
2.124	2.147
2.068	2.012
1.917	1.884
1.829	1.870
1.776	1.812
1.793	1.854
1.932	2.034
2.197	2.355
2.335	2.417
2.378	2.427
2.347	2.242
2.286	2.315
2.217	2.319
2.017	2.028
1.859	1.784
1.747	1.790
1.633	1.651
1.606	1.699
1.670	1.775
1.815	1.995
2.022	2.234
2.173	2.233
2.169	2.219
2.107	2.179
2.033	2.115
1.954	2.022
1.898	1.917
1.855	1.923
1.777	1.724
1.737	1.747
1.775	1.779
1.915	1.974
2.045	2.166
2.235	2.409
2.344	2.411
2.303	2.287
2.198	2.037
2.074	2.036
1.920	1.791
1.768	1.661
1.652	1.617
1.548	1.475
1.513	1.455
1.498	1.364
1.506	1.531
1.702	1.738
1.881	1.929
1.957	1.987
1.926	1.930
1.802	1.728
1.718	1.644
1.683	1.564
1.635	1.388
1.507	1.329
1.402	1.237
1.394	1.253
1.415	1.335
1.553	1.446
1.771	1.735
1.937	1.899
1.926	1.931
1.912	1.832
1.786	1.643
1.761	1.641
1.688	1.462
1.553	1.353
1.435	1.241
1.337	1.120
1.308	1.105
1.325	1.156
1.382	1.336
1.583	1.593
1.753	1.675
1.616	1.598
1.487	1.443
1.454	1.324
1.292	1.184
1.155	1.115
1.143	1.015
1.046	0.880
0.983	0.833
0.961	0.827
0.917	0.772
0.831	0.814
0.811	0.805
0.795	0.780
0.766	0.705
0.665	0.678
0.659	0.702
0.736	0.710
0.743	0.747
0.900	0.872
1.122	0.878
1.005	0.859
1.151	0.873
1.030	1.005
1.533	1.256
1.211	1.466
1.445	1.435
1.579	1.386
1.616	1.370
1.528	1.346
1.491	1.219
1.393	1.099
1.212	0.949
1.133	0.961
1.158	1.005
1.220	1.092
1.432	1.401
1.527	1.574
1.391	1.452
1.318	1.492
1.594	1.503
1.326	1.451
1.427	1.287
1.295	1.167
1.175	1.056
1.060	0.968
1.032	0.910
1.010	0.881
1.038	0.938
1.081	1.042
0.970	1.093
1.030	1.071
0.941	0.886
0.809	0.697
0.612	0.611
0.552	0.489
0.454	0.425
0.455	0.388
0.453	0.391
0.507	0.398
0.550	0.503
0.612	0.674
0.628	0.672
0.626	0.678
0.680	0.710
0.865	1.028
1.103	1.311
1.289	1.581
1.532	1.547
1.313	1.352
1.177	1.146
1.162	1.167
1.213	1.337
1.439	1.668
1.733	1.946
1.599	1.765
1.441	1.632
1.415	1.516
1.298	1.395
1.260	1.347
1.113	1.210
1.007	1.143
1.058	1.052
1.002	1.090
1.029	1.137
1.047	1.111
1.041	1.211
1.009	1.011
0.921	0.999
0.680	0.890
0.835	0.928
0.809	0.903
0.768	0.877
0.771	0.787
0.755	0.705
0.787	0.691
0.885	0.685
0.731	0.620
0.598	0.701
0.648	0.743
0.673	0.777
0.674	0.835
0.729	0.780
0.800	0.901
0.877	0.931
0.795	0.847
0.849	0.833
0.987	0.845
0.802	0.881
0.948	0.945
1.099	1.140
1.384	1.492
1.439	1.664
1.546	1.734
1.650	1.627
1.539	1.560
1.558	1.411
1.535	1.455
1.478	1.378
1.405	1.192
1.298	1.149
1.249	1.190
1.177	0.982
1.067	0.935
0.998	0.922
1.009	0.986
1.066	1.062
1.135	1.114
1.197	1.174
1.131	1.132
1.107	1.038
0.806	0.896
0.777	0.857
0.785	0.717
0.671	0.627
0.761	0.578
0.670	0.573
0.672	0.568
0.740	0.576
0.856	0.689
0.772	0.719
0.737	0.666
0.722	0.665
0.786	0.659
0.784	0.753
1.030	0.878
0.905	0.844
0.782	0.686
0.780	0.773
0.909	0.918
1.265	1.330
1.511	1.494
1.544	1.293
1.474	1.349
1.450	1.231
1.413	1.323
1.385	1.223
1.296	1.211
1.154	1.018
1.002	0.918
0.988	0.927
1.077	1.042
1.276	1.212
1.465	1.454
1.478	1.316
1.445	1.211
1.436	1.355
1.582	1.337
1.513	1.389
1.556	1.334
1.446	1.271
1.360	1.256
1.276	1.181
1.439	1.396
1.677	1.757
1.774	1.892
1.906	1.968
1.907	1.874
1.837	1.686
1.694	1.566
1.542	1.367
1.342	1.205
1.172	1.039
1.079	0.944
1.020	0.926
0.961	0.912
1.007	0.969
1.302	1.258
1.217	1.241
1.173	1.171
1.148	1.046
1.077	0.894
0.918	0.828
0.879	0.792
0.837	0.718
0.714	0.594
0.654	0.591
0.675	0.630
0.782	0.775
0.970	0.817
0.908	0.768
0.786	0.782
0.820	0.735
0.765	0.794
0.850	0.779
0.906	0.725
0.860	0.786
0.934	0.797
0.888	0.886
0.858	0.853
0.938	0.884
1.163	1.071
1.131	1.128
1.172	1.161
1.188	1.192
1.214	1.282
1.322	1.164
1.323	1.160
1.208	1.070
1.080	0.985
1.026	0.956
1.037	0.971
1.123	1.054
1.245	1.348
1.729	1.797
1.867	1.728
1.735	1.664
1.652	1.497
1.541	1.425
1.445	1.238
1.260	1.111
1.106	0.947
0.980	0.880
0.922	0.887
0.887	0.836
0.905	0.880
1.106	1.166
1.059	1.133
1.058	1.025
1.010	0.923
0.751	0.802
0.772	0.654
0.762	0.632
0.701	0.603
0.698	0.554
0.668	0.610
0.656	0.592
0.765	0.762
1.181	1.161
1.436	1.324
1.352	1.256
1.251	1.110
1.184	1.165
1.125	1.029
1.151	0.938
1.054	0.895
0.780	0.685
0.588	0.629
0.564	0.687
0.705	0.898
1.189	1.382
1.486	1.661
1.444	1.545
1.397	1.536
1.415	1.476
1.486	1.582
1.477	1.531
1.293	1.337
1.060	1.121
0.961	1.009
0.984	1.070
1.068	1.119
1.229	1.260
1.265	1.280
1.305	0.985
1.142	0.919
1.068	0.979
0.993	0.956
1.011	1.011
1.071	0.958
1.009	1.009
0.880	1.007
0.825	0.983
0.830	1.055
0.948	1.197
1.415	1.535
1.412	1.293
1.289	1.126
1.121	1.094
1.256	1.131
1.149	1.060
1.166	1.007
1.123	1.085
0.946	1.040
0.872	1.001
0.896	1.113
1.046	1.311
1.434	1.590
1.615	1.719
1.658	1.621
1.536	1.753
1.555	1.590
1.501	1.499
1.479	1.506
1.336	1.335
1.101	1.183
0.937	1.079
0.962	1.119
1.055	1.365
1.381	1.571
1.453	1.604
1.318	1.341
1.315	1.231
1.168	1.229
1.072	1.046
1.033	0.996
0.869	0.896
0.799	0.791
0.747	0.695
0.831	0.741
0.813	0.817
0.909	0.806
0.832	0.802
0.735	0.727
0.686	0.661
0.651	0.628
0.645	0.539
0.654	0.563
0.667	0.580
0.784	0.856
0.911	0.884
1.037	0.926
1.046	1.063
1.138	1.171
1.498	1.510
1.667	1.550
1.534	1.459
1.448	1.374
1.482	1.324
1.428	1.363
1.492	1.399
1.418	1.321
1.253	1.213
1.254	1.152
1.414	1.564
1.744	1.871
2.040	2.112
2.158	2.132
2.187	2.103
2.220	2.074
2.286	2.287
2.276	2.338
2.155	2.090
1.941	1.780
1.780	1.649
1.714	1.718
1.755	1.692
1.866	1.907
2.120	2.249
2.494	2.613
2.498	2.337
2.475	2.375
2.347	2.095
2.242	1.961
2.079	1.935
1.879	1.580
1.715	1.563
1.636	1.486
1.607	1.484
1.600	1.675
1.672	1.702
2.025	2.002
2.151	2.031
2.054	1.895
1.883	1.792
1.731	1.602
1.534	1.372
1.459	1.291
1.358	1.217
1.214	1.093
1.163	1.087
1.213	1.165
1.351	1.333
1.708	1.726
1.952	1.816
1.738	1.613
1.739	1.499
1.687	1.482
1.517	1.283
1.452	1.233
1.383	1.253
1.235	1.047
1.185	1.106
1.212	1.120
1.308	1.392
1.513	1.458
1.748	1.703
1.841	1.645
1.800	1.617
1.742	1.523
1.632	1.422
1.558	1.367
1.500	1.358
1.421	1.283
1.338	1.265
1.296	1.324
1.474	1.588
1.791	1.827
1.936	2.043
2.089	2.042
2.004	2.061
2.026	2.130
2.016	2.036
1.966	1.983
1.859	1.825
1.768	1.717
1.715	1.733
1.843	1.887
1.901	1.883
2.000	2.052
2.116	2.219
2.092	2.129
2.124	2.349
2.181	2.332
2.143	2.234
2.065	2.044
1.999	1.932
1.843	1.722
1.756	1.751
1.702	1.652
1.718	1.734
1.859	2.006
2.128	2.169
2.267	2.417
2.311	2.348
2.277	2.316
2.214	2.334
2.138	1.977
1.939	1.912
1.777	1.681
1.665	1.685
1.553	1.586
1.533	1.564
1.597	1.658
1.745	1.772
1.959	2.032
2.119	2.152
2.116	2.194
2.043	2.009
1.973	1.933
1.888	1.982
1.830	1.796
1.786	1.589
1.700	1.715
1.660	1.615
1.694	1.696
1.840	1.852
1.978	2.011
2.173	2.129
2.273	2.184
2.232	2.190
2.131	2.052
2.004	1.889
1.849	1.677
1.696	1.518
1.576	1.558
1.476	1.510
1.442	1.435
1.425	1.323
1.439	1.464
1.644	1.495
1.829	1.773
1.904	1.841
1.882	1.772
1.756	1.596
1.675	1.556
1.639	1.553
1.586	1.344
1.458	1.284
1.348	1.096
1.337	1.242
1.361	1.278
1.511	1.489
1.729	1.614
1.908	1.732
1.897	1.765
1.881	1.579
1.765	1.448
1.730	1.516
1.651	1.497
1.511	1.388
1.381	1.182
1.282	1.258
1.257	1.108
1.266	1.180
1.336	1.196
1.543	1.452
1.654	1.602
1.549	1.320
1.417	1.277
1.393	1.179
1.232	1.016
1.102	1.059
1.082	0.959
0.977	0.869
0.910	0.805
0.884	0.749
0.853	0.753
0.782	0.735
0.771	0.655
0.744	0.633
0.660	0.622
0.673	0.615
0.775	0.608
0.763	0.659
0.921	0.839
1.142	0.946
1.006	0.956
1.153	0.986
1.014	1.037
1.485	1.203
1.214	1.294
1.430	1.418
1.569	1.456
1.623	1.349
1.522	1.360
1.477	1.306
1.366	1.249
1.184	0.985
1.098	1.032
1.136	1.106
1.193	1.065
1.397	1.322
1.476	1.370
1.353	1.335
1.288	1.422
1.548	1.372
1.297	1.316
1.375	1.250
1.244	1.182
1.128	1.080
1.021	0.943
0.993	0.869
0.973	0.858
0.984	0.943
1.031	0.988
0.946	1.011
1.008	0.954
0.922	0.815
0.779	0.668
0.593	0.519
0.552	0.432
0.470	0.367
0.456	0.330
0.448	0.354
0.508	0.342
0.557	0.437
0.637	0.577
0.650	0.592
0.643	0.520
0.704	0.563
0.894	0.891
1.135	1.030
1.300	1.367
1.520	1.394
1.302	1.169
1.164	1.114
1.145	1.157
1.198	1.225
1.450	1.550
1.745	1.766
1.596	1.587
1.422	1.376
1.398	1.241
1.271	1.202
1.229	1.215
1.078	1.027
0.959	1.000
1.000	0.887
0.941	0.774
0.980	0.876
0.982	0.895
1.030	1.006
1.011	0.924
0.949	0.817
0.709	0.753
0.856	0.854
0.829	0.839
0.779	0.755
0.774	0.650
0.744	0.612
0.775	0.609
0.817	0.523
0.708	0.622
0.588	0.605
0.656	0.648
0.684	0.707
0.687	0.722
0.750	0.687
0.822	0.849
0.911	0.830
0.817	0.746
0.839	0.801
0.983	0.812
0.759	0.781
0.914	0.816
1.105	1.071
1.350	1.362
1.413	1.523
1.521	1.637
1.614	1.574
1.511	1.519
0.692	0.620
0.756	0.610
0.878	0.640
0.770	0.740
0.726	0.690
0.711	0.700
0.773	0.700
0.778	0.730
1.016	0.910
1.193	1.080
1.268	1.270
1.298	1.260
1.323	1.320
1.532	1.750
1.557	1.750
1.642	1.670
1.529	1.600
1.635	1.630
1.519	1.630
1.549	1.460
1.538	1.560
1.698	1.580
1.592	1.570
1.640	1.730
1.806	1.890
1.865	1.950
1.620	2.000
1.475	1.720
1.440	1.530
1.423	1.540
1.655	1.650
1.542	1.930
2.083	1.820
1.889	1.870
1.905	1.810
1.931	1.990
1.451	1.920
1.992	1.710
1.776	1.970
1.966	2.180
2.042	2.390
2.070	2.460
1.937	2.170
1.886	1.860
1.718	1.850
1.622	1.600
1.632	1.630
1.481	1.590
1.644	1.460
1.414	1.290
1.350	1.320
1.230	1.290
1.184	1.300
1.167	1.160
1.099	1.000
0.939	1.080
0.902	1.010
0.893	1.010
0.923	0.880
0.873	0.910
0.910	0.850
0.941	0.820
0.984	0.900
0.918	0.900
0.792	0.790
0.819	0.780
0.755	0.800
0.843	0.790
0.901	0.680
0.859	0.820
0.989	0.960
1.069	1.090
1.409	1.200
1.156	1.190
1.178	1.190
1.122	1.010
1.160	1.250
1.181	1.210
1.210	1.390
1.318	1.370
1.409	1.520
1.530	1.530
1.461	1.650
1.629	1.710
1.710	1.810
1.845	1.960
1.918	1.970
2.110	2.180
2.251	2.250
2.026	2.220
1.776	1.880
1.727	1.710
1.474	1.640
1.451	1.520
1.373	1.410
1.277	1.290
1.242	1.140
1.147	1.160
1.121	1.110
1.068	1.110
1.066	1.150
1.019	1.000
0.758	0.810
0.781	0.730
0.769	0.670
0.709	0.660
0.714	0.630
0.789	0.690
0.901	0.760
1.185	0.960
1.298	1.410
1.421	1.550
1.451	1.810
1.576	1.690
1.646	1.650
1.786	1.910
1.855	1.970
1.822	1.960
1.525	1.810
1.427	1.710
1.395	1.770
1.961	2.450
2.116	2.550
2.073	2.340
1.920	2.210
1.896	2.070
1.918	1.940
1.771	1.910
1.615	1.620
1.338	1.470
1.275	1.320
1.217	1.350
1.211	1.330
1.223	1.370
1.246	1.610
1.287	1.160
1.126	1.060
1.053	1.040
0.983	1.050
1.003	1.080
1.072	1.080
1.015	1.210
1.359	1.170
1.254	1.310
1.411	1.460
1.505	1.450
1.540	1.690
1.403	1.500
1.280	1.220
1.116	1.260
1.266	1.210
1.150	1.190
1.169	1.250
1.278	1.370
1.485	1.470
1.496	1.430
1.458	1.630
1.599	1.660
1.754	2.030
1.613	2.140
2.291	2.250
1.850	2.530
2.215	2.290
2.219	2.390
2.200	2.460
2.102	2.340
1.828	2.030
1.677	1.770
1.661	1.770
1.538	1.590
1.427	1.630
1.443	1.920
1.306	1.460
1.306	1.290
1.160	1.220
1.067	1.100
1.032	1.080
0.871	0.820
0.808	0.810
0.756	0.740
0.836	0.760
0.813	0.750
0.900	0.940
0.821	0.890
0.726	0.820
0.677	0.650
0.645	0.570
0.643	0.610
0.658	0.630
0.670	0.560
0.787	0.770
0.915	0.960
1.112	1.050
1.127	1.120
1.527	1.390
1.844	1.740
1.953	1.820
1.964	1.930
1.955	1.890
1.992	2.240
1.913	2.100
1.945	2.080
1.889	2.200
1.843	2.170
1.836	2.140
2.020	2.490
2.347	3.030
2.624	3.300
2.766	3.110
2.841	3.110
2.893	3.170
2.974	3.190
2.958	3.240
2.839	3.080
2.623	2.860
2.460	2.850
2.386	2.580
2.429	2.720
2.528	2.810
2.689	3.240
3.141	3.380
3.024	3.350
3.117	3.520
3.004	3.340
2.896	3.060
2.723	2.910
2.525	2.760
2.351	2.620
2.268	2.530
2.238	2.390
2.219	2.490
2.301	2.740
2.563	2.770
2.501	2.690
2.472	2.310
2.179	2.440
2.124	2.080
1.813	2.000
1.995	1.880
1.801	1.860
1.642	1.640
1.636	1.660
1.646	1.660
1.774	1.770
1.836	1.820
2.012	1.970
1.748	1.890
1.754	1.760
1.765	1.790
1.535	1.600
1.467	1.550
1.637	1.730
1.571	1.590
1.564	1.480
1.602	1.540
1.666	1.630
1.547	1.670
1.743	1.770
2.027	1.880
2.000	1.910
2.208	2.210
2.203	2.500
2.179	2.370
2.102	2.400
2.000	2.250
1.928	2.080
1.890	2.090
2.070	2.200
2.399	2.730
2.489	2.890
2.647	2.930
2.573	2.810
2.516	2.700
2.457	2.430
2.305	2.310
2.319	2.360
2.205	2.300
2.210	2.370
2.441	2.660
2.496	2.710
2.588	2.690
2.565	2.790
2.601	2.600
2.569	2.550
2.680	3.040
2.761	2.680
2.705	2.770
2.656	2.470
2.498	2.580
2.400	2.450
2.335	2.300
2.360	2.340
2.514	2.550
2.774	2.820
2.937	3.240
2.974	3.180
2.953	2.920
2.889	2.960
2.820	2.900
2.612	2.670
2.445	2.440
2.326	2.230
2.195	2.090
2.140	2.170
2.227	2.260
2.376	2.530
2.573	2.780
2.719	2.890
2.684	2.850
2.639	2.810
2.599	2.730
2.519	2.600
2.455	2.650
2.420	2.440
2.344	2.450
2.301	2.340
2.353	2.420
2.492	2.700
2.616	2.980
2.805	2.940
2.945	3.120
2.884	2.860
2.767	2.890
2.646	2.620
2.480	2.560
2.315	2.350
2.190	2.080
2.028	2.050
1.996	2.010
2.009	1.940
1.977	1.920
2.151	2.140
2.232	2.270
2.368	2.360
2.341	2.290
2.130	2.030
1.985	2.020
2.054	2.040
2.059	2.140
1.927	1.880
1.826	1.760
1.865	1.750
1.796	1.750
1.876	1.790
2.017	2.030
1.965	1.970
1.914	2.110
1.902	1.930
1.777	1.860
1.916	1.940
2.042	1.870
1.854	1.810
1.836	1.710
1.738	1.590
1.671	1.660
1.703	1.600
1.609	1.650
1.653	1.690
1.802	1.530
1.581	1.620
1.449	1.430
1.433	1.310
1.259	1.220
1.123	1.250
1.110	1.070
1.014	0.920
0.956	0.910
0.924	0.850
0.883	0.770
0.809	0.720
0.795	0.750
0.781	0.770
0.753	0.640
0.662	0.670
0.667	0.720
0.761	0.710
0.756	0.730
0.912	0.990
1.164	1.230
1.006	1.080
1.165	1.130
1.018	1.040
1.526	1.250
1.205	1.300
1.431	1.410
1.570	1.460
1.715	1.460
1.651	1.710
1.637	1.770
1.611	1.610
1.469	1.520
1.379	1.490
1.402	1.380
1.403	1.380
1.584	1.380
1.498	1.510
1.368	1.330
1.298	1.340
1.566	1.450
1.305	1.430
1.397	1.370
1.266	1.430
1.167	1.200
1.132	1.120
1.162	1.030
1.092	1.010
1.028	0.890
1.052	1.030
0.954	0.960
1.014	1.000
0.925	0.830
0.790	0.760
0.599	0.590
0.549	0.450
0.465	0.430
0.457	0.360
0.454	0.380
0.512	0.380
0.556	0.410
0.622	0.630
0.634	0.780
0.629	0.630
0.688	0.600
0.875	0.760
1.115	0.990
1.290	1.370
1.589	1.550
1.457	1.410
1.406	1.430
1.423	1.590
1.341	1.560
1.544	1.910
1.750	2.080
1.589	1.870
1.425	1.540
1.398	1.390
1.278	1.260
1.238	1.150
1.091	1.110
0.979	1.010
1.044	0.850
0.992	0.890
1.013	0.880
1.011	0.930
1.028	1.120
1.003	1.060
0.929	0.950
0.695	0.830
0.846	0.880

